#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,location,room
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:09:34.933131741Z,9027,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:15:03.493310587Z,9032,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:20:31.738946165Z,9121,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:26:00.062833275Z,9240,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:31:28.554614549Z,9268,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:36:56.865835275Z,9458,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:42:25.187627499Z,9590,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:47:53.672584059Z,9654,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:53:24.1553155Z,9664,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:58:53.119661904Z,9679,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:04:21.840063113Z,9208,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:09:50.483357115Z,8953,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:15:18.653697901Z,9044,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:20:46.884909402Z,9044,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:26:15.343269695Z,9138,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:31:44.070605143Z,9233,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:37:12.705070969Z,9378,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:42:41.344847074Z,9438,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:48:09.986140365Z,9523,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:53:38.540866942Z,9413,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:59:06.627124759Z,9130,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:04:35.515249365Z,8953,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:10:04.161330944Z,8941,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:15:32.645120222Z,8685,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:21:01.208254768Z,8567,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:26:29.930500335Z,8339,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:31:58.408887319Z,8097,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:37:26.954846301Z,7918,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:42:55.66533879Z,7788,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:48:24.379514105Z,7639,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:53:53.29571253Z,7418,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:59:21.940008541Z,4795,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:04:46.890726641Z,3291,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:10:11.218250584Z,2092,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:15:35.643369758Z,1409,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:21:00.296882404Z,1129,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:26:25.097756836Z,1223,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:31:50.462133839Z,1550,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:37:15.338649237Z,1919,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:42:40.13243535Z,2393,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:48:04.845496909Z,2804,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:53:29.726862233Z,233,etvco,monitor_task,ESP32-5,urbino,Turing
,,2,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:58:54.678702818Z,307,etvco,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:01:06.135548043Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:06:30.652046627Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:11:55.456254708Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:17:20.332066316Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:22:45.131728251Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:28:09.704134588Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:33:34.122827382Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:38:58.523912754Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:44:23.372116994Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:49:47.582182302Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:55:12.455639491Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:00:37.605877073Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:06:02.066503189Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:11:26.854556404Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:16:51.423614875Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:22:16.363928716Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:27:41.15404958Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:33:05.791931014Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:38:30.463601873Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:43:54.900124906Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:49:20.016166535Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T04:54:44.923386973Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:00:09.530220487Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:05:34.170020645Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:10:58.958747944Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:16:23.59462444Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:21:47.990162537Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:27:12.550971063Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:32:37.442999339Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:38:02.266088836Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:43:26.829598767Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:48:51.497142865Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:54:15.945518642Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T05:59:40.749865764Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:05:04.837279132Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:10:29.165778373Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:15:53.572432378Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:21:17.949779926Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:26:42.455008999Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:32:07.058117148Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:37:31.659353431Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:42:56.26067634Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:48:20.825832183Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:53:45.608174453Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T06:59:10.020720901Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:04:35.102779944Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:09:59.578705766Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:15:24.056734945Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:20:48.462239954Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:26:12.954522068Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:31:37.526781402Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:37:01.92794101Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:42:26.254142088Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:47:50.658584671Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:53:15.145057492Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T07:58:39.574282609Z,34,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:04:04.337181298Z,35,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:09:29.05429118Z,36,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:14:53.61224968Z,39,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:20:18.731806295Z,40,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:25:43.131816651Z,41,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:31:07.852349267Z,43,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:36:33.204656499Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:41:57.917816543Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:47:26.07349553Z,45,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:52:54.632969786Z,46,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T08:58:23.190852863Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:03:52.640177762Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:09:21.907948845Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:14:50.377199999Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:20:18.933953044Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:25:47.570706019Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:31:15.966230686Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:36:44.443847419Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:42:12.768039005Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:47:41.250183742Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:53:09.574382735Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T09:58:37.89442585Z,45,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:04:06.632736194Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:09:34.933131741Z,46,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:15:03.493310587Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:20:31.738946165Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:26:00.062833275Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:31:28.554614549Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:36:56.865835275Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:42:25.187627499Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:47:53.672584059Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:53:24.1553155Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T10:58:53.119661904Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:04:21.840063113Z,45,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:09:50.483357115Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:15:18.653697901Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:20:46.884909402Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:26:15.343269695Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:31:44.070605143Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:37:12.705070969Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:42:41.344847074Z,49,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:48:09.986140365Z,48,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:53:38.540866942Z,47,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T11:59:06.627124759Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:04:35.515249365Z,46,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:10:04.161330944Z,46,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:15:32.645120222Z,46,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:21:01.208254768Z,45,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:26:29.930500335Z,45,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:31:58.408887319Z,45,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:37:26.954846301Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:42:55.66533879Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:48:24.379514105Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:53:53.29571253Z,44,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T12:59:21.940008541Z,39,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:04:46.890726641Z,39,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:10:11.218250584Z,40,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:15:35.643369758Z,41,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:21:00.296882404Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:26:25.097756836Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:31:50.462133839Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:37:15.338649237Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:42:40.13243535Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:48:04.845496909Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:53:29.726862233Z,42,humidity,monitor_task,ESP32-5,urbino,Turing
,,3,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T13:58:54.678702818Z,43,humidity,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:01:06.135548043Z,2.65,rms-noise,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:06:30.652046627Z,2.95,rms-noise,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:11:55.456254708Z,2.69,rms-noise,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:17:20.332066316Z,2.63,rms-noise,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:22:45.131728251Z,2.58,rms-noise,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:28:09.704134588Z,2.58,rms-noise,monitor_task,ESP32-5,urbino,Turing
,,4,2023-11-30T03:00:00Z,2023-11-30T14:00:00Z,2023-11-30T03:33:34.122827382Z,2.6,rms-noise,monitor_task,ESP32-5,urbino,Turing
